model,representation,batch_size,rowsPerTB,rowsPerT,numTreeThreads,treeInterleaveDepth,cache_rows,cache_trees,unroll,total,kernel
letters,gpu_reorg,4096,32,2,20,-1,false,false,false,5.10659,5.06961
letters,gpu_reorg,4096,32,2,20,-1,true,false,false,5.00093,4.96105
letters,gpu_reorg,4096,32,2,20,-1,false,false,true,5.2199,5.18292
letters,gpu_reorg,4096,32,2,20,-1,true,false,true,5.24889,5.21044
letters,gpu_array,4096,32,2,20,2,false,false,true,3.87296,3.8275
letters,gpu_array,4096,32,2,20,2,true,false,true,4.1269,4.08234
letters,gpu_sparse,4096,32,2,20,2,false,false,true,4.05288,4.00706
letters,gpu_sparse,4096,32,2,20,2,true,false,true,4.26287,4.21994
letters,gpu_reorg,4096,32,2,20,2,false,false,true,4.73589,4.69439
letters,gpu_reorg,4096,32,2,20,2,true,false,true,4.38076,4.33362
letters,gpu_array,4096,32,2,50,-1,false,false,false,4.09867,3.99129
letters,gpu_array,4096,32,2,50,-1,true,false,false,4.05051,3.94314
letters,gpu_array,4096,32,2,50,-1,false,false,true,7.71297,7.62731
letters,gpu_array,4096,32,2,50,-1,true,false,true,4.02404,3.91552
letters,gpu_sparse,4096,32,2,50,-1,false,false,false,4.10738,4.0006
letters,gpu_sparse,4096,32,2,50,-1,true,false,false,4.07836,3.97074
letters,gpu_sparse,4096,32,2,50,-1,false,false,true,4.39047,4.28449
letters,gpu_sparse,4096,32,2,50,-1,true,false,true,4.02891,3.92142
letters,gpu_reorg,4096,32,2,50,-1,false,false,false,4.91901,4.81946
letters,gpu_reorg,4096,32,2,50,-1,true,false,false,4.8215,4.72086
letters,gpu_reorg,4096,32,2,50,-1,false,false,true,6.46018,6.36365
letters,gpu_reorg,4096,32,2,50,-1,true,false,true,6.25197,6.15324
letters,gpu_array,4096,32,2,50,2,false,false,true,5.08265,4.98007
letters,gpu_array,4096,32,2,50,2,true,false,true,4.54005,4.435
letters,gpu_sparse,4096,32,2,50,2,false,false,true,4.87425,4.77046
letters,gpu_sparse,4096,32,2,50,2,true,false,true,4.84068,4.73709
letters,gpu_array,4096,64,1,2,-1,false,false,false,5.42143,5.4374
letters,gpu_array,4096,64,1,2,-1,true,false,false,5.23836,5.25306
letters,gpu_array,4096,64,1,2,-1,false,false,true,5.10506,5.11693
letters,gpu_array,4096,64,1,2,-1,true,false,true,4.93903,4.94997
letters,gpu_sparse,4096,64,1,2,-1,false,false,false,5.37954,5.39637
letters,gpu_sparse,4096,64,1,2,-1,true,false,false,5.19456,5.21011
letters,gpu_sparse,4096,64,1,2,-1,false,false,true,5.0654,5.07818
letters,gpu_sparse,4096,64,1,2,-1,true,false,true,4.91311,4.92522
letters,gpu_reorg,4096,64,1,2,-1,false,false,false,5.23161,5.24626
letters,gpu_reorg,4096,64,1,2,-1,true,false,false,5.12052,5.13385
letters,gpu_reorg,4096,64,1,2,-1,false,false,true,4.05563,4.0608
letters,gpu_reorg,4096,64,1,2,-1,true,false,true,3.60543,3.60847
letters,gpu_array,4096,64,1,2,2,false,false,true,4.1619,4.16816
letters,gpu_array,4096,64,1,2,2,true,false,true,3.22447,3.22554
letters,gpu_sparse,4096,64,1,2,2,false,false,true,3.9519,3.95817
letters,gpu_sparse,4096,64,1,2,2,true,false,true,3.28128,3.28368
letters,gpu_reorg,4096,64,1,2,2,false,false,true,3.30227,3.30337
letters,gpu_reorg,4096,64,1,2,2,true,false,true,3.09485,3.09451
letters,gpu_array,4096,64,1,2,4,false,false,true,4.14669,4.15545
