model,representation,batch_size,rowsPerTB,rowsPerT,numTreeThreads,cache_rows,cache_trees,unroll,total,kernel
letters,gpu_array,4096,32,1,20,true,true,true,3.11435,2.82367
year_prediction_msd,gpu_array,4096,32,1,20,false,false,true,0.0959587,0.0253263
year_prediction_msd,gpu_array,4096,32,1,20,true,false,true,0.0963289,0.025284
year_prediction_msd,gpu_array,4096,32,1,20,false,true,true,0.0970996,0.025035
year_prediction_msd,gpu_array,4096,32,1,20,true,true,true,0.0986466,0.0256576
abalone,gpu_sparse,4096,32,1,20,false,false,false,0.0752214,0.0525618
abalone,gpu_sparse,4096,32,1,20,true,false,false,0.0783333,0.0554281
abalone,gpu_sparse,4096,32,1,20,false,true,false,0.121119,0.0973356
abalone,gpu_sparse,4096,32,1,20,true,true,false,0.11857,0.0967057
airline,gpu_sparse,4096,32,1,20,false,false,false,0.0391813,0.0123844
airline,gpu_sparse,4096,32,1,20,true,false,false,0.0409066,0.0150684
airline-ohe,gpu_sparse,4096,32,1,20,false,false,false,0.510777,0.212878
covtype,gpu_sparse,4096,32,1,20,false,false,false,0.216998,0.0843953
covtype,gpu_sparse,4096,32,1,20,true,false,false,0.206342,0.0735531
epsilon,gpu_sparse,4096,32,1,20,false,false,false,0.839927,0.0489119
higgs,gpu_sparse,4096,32,1,20,false,false,false,0.0458659,0.0140177
higgs,gpu_sparse,4096,32,1,20,true,false,false,0.049812,0.0159595
letters,gpu_sparse,4096,32,1,20,false,false,false,3.24797,2.95823
letters,gpu_sparse,4096,32,1,20,true,false,false,3.22157,2.93032
letters,gpu_sparse,4096,32,1,20,false,true,false,5.13315,4.84824
letters,gpu_sparse,4096,32,1,20,true,true,false,5.28831,5.00427
year_prediction_msd,gpu_sparse,4096,32,1,20,false,false,false,0.0883789,0.0164608
year_prediction_msd,gpu_sparse,4096,32,1,20,true,false,false,0.0905216,0.0198031
abalone,gpu_sparse,4096,32,1,20,false,false,true,0.0695524,0.0451408
abalone,gpu_sparse,4096,32,1,20,true,false,true,0.0726579,0.0509701
abalone,gpu_sparse,4096,32,1,20,false,true,true,0.115107,0.0926506
abalone,gpu_sparse,4096,32,1,20,true,true,true,0.108733,0.0869637
airline,gpu_sparse,4096,32,1,20,false,false,true,0.0369344,0.0116138
airline,gpu_sparse,4096,32,1,20,true,false,true,0.040061,0.0137166
airline-ohe,gpu_sparse,4096,32,1,20,false,false,true,0.49661,0.206195
covtype,gpu_sparse,4096,32,1,20,false,false,true,0.214749,0.0835563
covtype,gpu_sparse,4096,32,1,20,true,false,true,0.202458,0.0707983
covtype,gpu_sparse,4096,32,1,20,false,true,true,0.208481,0.0773592
covtype,gpu_sparse,4096,32,1,20,true,true,true,0.204641,0.070769
epsilon,gpu_sparse,4096,32,1,20,false,false,true,0.834633,0.0479924
higgs,gpu_sparse,4096,32,1,20,false,false,true,0.046071,0.0136548
higgs,gpu_sparse,4096,32,1,20,true,false,true,0.0486393,0.0152816
letters,gpu_sparse,4096,32,1,20,false,false,true,3.14743,2.85167
letters,gpu_sparse,4096,32,1,20,true,false,true,3.14559,2.83932
letters,gpu_sparse,4096,32,1,20,false,true,true,3.14392,2.84877
letters,gpu_sparse,4096,32,1,20,true,true,true,3.1343,2.8309
year_prediction_msd,gpu_sparse,4096,32,1,20,false,false,true,0.0990698,0.0255151
year_prediction_msd,gpu_sparse,4096,32,1,20,true,false,true,0.099659,0.0251082
year_prediction_msd,gpu_sparse,4096,32,1,20,false,true,true,0.098234,0.0253044
year_prediction_msd,gpu_sparse,4096,32,1,20,true,true,true,0.100994,0.0254362
abalone,gpu_reorg,4096,32,1,20,false,false,false,0.0863387,0.064222
abalone,gpu_reorg,4096,32,1,20,true,false,false,0.0900635,0.0669442
abalone,gpu_reorg,4096,32,1,20,false,true,false,0.165618,0.146082
abalone,gpu_reorg,4096,32,1,20,true,true,false,0.154948,0.133395
airline,gpu_reorg,4096,32,1,20,false,false,false,0.0395793,0.0149951
airline,gpu_reorg,4096,32,1,20,true,false,false,0.0460547,0.017216
airline-ohe,gpu_reorg,4096,32,1,20,false,false,false,0.500618,0.209726
covtype,gpu_reorg,4096,32,1,20,false,false,false,0.228811,0.0948267
covtype,gpu_reorg,4096,32,1,20,true,false,false,0.219692,0.0861068
epsilon,gpu_reorg,4096,32,1,20,false,false,false,0.844234,0.0551888
higgs,gpu_reorg,4096,32,1,20,false,false,false,0.0532674,0.01743
higgs,gpu_reorg,4096,32,1,20,true,false,false,0.0537777,0.0189559
letters,gpu_reorg,4096,32,1,20,false,false,false,3.82436,3.52403
letters,gpu_reorg,4096,32,1,20,true,false,false,3.81919,3.52069
letters,gpu_reorg,4096,32,1,20,false,true,false,6.81914,6.52748
letters,gpu_reorg,4096,32,1,20,true,true,false,7.81651,7.53209
year_prediction_msd,gpu_reorg,4096,32,1,20,false,false,false,0.0875838,0.0193872
year_prediction_msd,gpu_reorg,4096,32,1,20,true,false,false,0.0958903,0.0247729
abalone,gpu_reorg,4096,32,1,20,false,false,true,0.0742692,0.0500529
abalone,gpu_reorg,4096,32,1,20,true,false,true,0.0713949,0.0507609
abalone,gpu_reorg,4096,32,1,20,false,true,true,0.153698,0.129368
abalone,gpu_reorg,4096,32,1,20,true,true,true,0.152425,0.129202
airline,gpu_reorg,4096,32,1,20,false,false,true,0.0412687,0.0131405
airline,gpu_reorg,4096,32,1,20,true,false,true,0.0424821,0.0150179
airline-ohe,gpu_reorg,4096,32,1,20,false,false,true,0.508322,0.209557
covtype,gpu_reorg,4096,32,1,20,false,false,true,0.225097,0.089432
covtype,gpu_reorg,4096,32,1,20,true,false,true,0.210424,0.0773665
covtype,gpu_reorg,4096,32,1,20,false,true,true,0.216039,0.0842342
covtype,gpu_reorg,4096,32,1,20,true,true,true,0.210774,0.076984
epsilon,gpu_reorg,4096,32,1,20,false,false,true,0.841473,0.0534863
higgs,gpu_reorg,4096,32,1,20,false,false,true,0.0507406,0.0156372
higgs,gpu_reorg,4096,32,1,20,true,false,true,0.0504362,0.0172559
letters,gpu_reorg,4096,32,1,20,false,false,true,3.57903,3.27646
letters,gpu_reorg,4096,32,1,20,true,false,true,3.3827,3.07889
letters,gpu_reorg,4096,32,1,20,false,true,true,3.57505,3.27833
letters,gpu_reorg,4096,32,1,20,true,true,true,3.38691,3.08709
year_prediction_msd,gpu_reorg,4096,32,1,20,false,false,true,0.0977946,0.0300033
year_prediction_msd,gpu_reorg,4096,32,1,20,true,false,true,0.102306,0.0303955
year_prediction_msd,gpu_reorg,4096,32,1,20,false,true,true,0.100684,0.0308341
year_prediction_msd,gpu_reorg,4096,32,1,20,true,true,true,0.103297,0.0337223
abalone,gpu_array,4096,32,2,2,false,false,false,0.21993,0.209773
abalone,gpu_array,4096,32,2,2,true,false,false,0.196886,0.184491
abalone,gpu_array,4096,32,2,2,false,true,false,0.353396,0.342216
abalone,gpu_array,4096,32,2,2,true,true,false,0.345399,0.334009
airline,gpu_array,4096,32,2,2,false,false,false,0.0507837,0.0337972
airline,gpu_array,4096,32,2,2,true,false,false,0.0500586,0.0330192
airline,gpu_array,4096,32,2,2,false,true,false,0.130375,0.112161
airline,gpu_array,4096,32,2,2,true,true,false,0.129422,0.110647
airline-ohe,gpu_array,4096,32,2,2,false,false,false,0.791878,0.49943
airline-ohe,gpu_array,4096,32,2,2,false,true,false,1.55103,1.26711
covtype,gpu_array,4096,32,2,2,false,false,false,0.317326,0.281602
covtype,gpu_array,4096,32,2,2,true,false,false,0.251253,0.213957
covtype,gpu_array,4096,32,2,2,false,true,false,0.916544,0.884561
covtype,gpu_array,4096,32,2,2,true,true,false,0.768219,0.731471
epsilon,gpu_array,4096,32,2,2,false,false,false,0.877112,0.0953402
epsilon,gpu_array,4096,32,2,2,false,true,false,1.02853,0.249591
higgs,gpu_array,4096,32,2,2,false,false,false,0.0581966,0.0336434
higgs,gpu_array,4096,32,2,2,true,false,false,0.0602702,0.0352913
higgs,gpu_array,4096,32,2,2,false,true,false,0.155439,0.129139
higgs,gpu_array,4096,32,2,2,true,true,false,0.138326,0.112099
letters,gpu_array,4096,32,2,2,false,false,false,7.39931,7.37696
letters,gpu_array,4096,32,2,2,true,false,false,9.20808,9.19094
letters,gpu_array,4096,32,2,2,false,true,false,15.8595,15.8655
letters,gpu_array,4096,32,2,2,true,true,false,14.2103,14.2152
year_prediction_msd,gpu_array,4096,32,2,2,false,false,false,0.0900098,0.0404012
year_prediction_msd,gpu_array,4096,32,2,2,true,false,false,0.0851074,0.0365715
year_prediction_msd,gpu_array,4096,32,2,2,false,true,false,0.159592,0.113161
year_prediction_msd,gpu_array,4096,32,2,2,true,true,false,0.213608,0.16663
abalone,gpu_array,4096,32,2,2,false,false,true,0.172406,0.162595
abalone,gpu_array,4096,32,2,2,true,false,true,0.16353,0.153541
abalone,gpu_array,4096,32,2,2,false,true,true,0.327729,0.316403
abalone,gpu_array,4096,32,2,2,true,true,true,0.317721,0.30856
airline,gpu_array,4096,32,2,2,false,false,true,0.0442651,0.0287158
airline,gpu_array,4096,32,2,2,true,false,true,0.047487,0.0293807
airline,gpu_array,4096,32,2,2,false,true,true,0.125238,0.107075
airline,gpu_array,4096,32,2,2,true,true,true,0.127174,0.107753
airline-ohe,gpu_array,4096,32,2,2,false,false,true,0.747073,0.456982
airline-ohe,gpu_array,4096,32,2,2,false,true,true,1.48698,1.20333
covtype,gpu_array,4096,32,2,2,false,false,true,0.254734,0.21849
covtype,gpu_array,4096,32,2,2,true,false,true,0.210035,0.171892
covtype,gpu_array,4096,32,2,2,false,true,true,0.270519,0.230118
covtype,gpu_array,4096,32,2,2,true,true,true,0.210526,0.171306
epsilon,gpu_array,4096,32,2,2,false,false,true,0.870411,0.0909709
epsilon,gpu_array,4096,32,2,2,false,true,true,1.02455,0.243298
higgs,gpu_array,4096,32,2,2,false,false,true,0.0546989,0.0284928
higgs,gpu_array,4096,32,2,2,true,false,true,0.0576888,0.0316007
higgs,gpu_array,4096,32,2,2,false,true,true,0.148151,0.122489
higgs,gpu_array,4096,32,2,2,true,true,true,0.135246,0.109155
letters,gpu_array,4096,32,2,2,false,false,true,10.1917,10.1799
letters,gpu_array,4096,32,2,2,true,false,true,9.8342,9.82373
letters,gpu_array,4096,32,2,2,false,true,true,10.2099,10.2016
letters,gpu_array,4096,32,2,2,true,true,true,9.80908,9.79901
year_prediction_msd,gpu_array,4096,32,2,2,false,false,true,0.104309,0.0562004
year_prediction_msd,gpu_array,4096,32,2,2,true,false,true,0.102572,0.0484123
year_prediction_msd,gpu_array,4096,32,2,2,false,true,true,0.105452,0.0556966
year_prediction_msd,gpu_array,4096,32,2,2,true,true,true,0.100627,0.0486174
abalone,gpu_sparse,4096,32,2,2,false,false,false,0.204382,0.192747
abalone,gpu_sparse,4096,32,2,2,true,false,false,0.196755,0.183952
abalone,gpu_sparse,4096,32,2,2,false,true,false,0.349827,0.34009
abalone,gpu_sparse,4096,32,2,2,true,true,false,0.344207,0.332405
airline,gpu_sparse,4096,32,2,2,false,false,false,0.0484481,0.0323918
airline,gpu_sparse,4096,32,2,2,true,false,false,0.05236,0.0328483
airline,gpu_sparse,4096,32,2,2,false,true,false,0.126856,0.111024
airline,gpu_sparse,4096,32,2,2,true,true,false,0.129094,0.109852
airline-ohe,gpu_sparse,4096,32,2,2,false,false,false,0.783926,0.491067
airline-ohe,gpu_sparse,4096,32,2,2,false,true,false,1.55369,1.2645
covtype,gpu_sparse,4096,32,2,2,false,false,false,0.300235,0.2594
covtype,gpu_sparse,4096,32,2,2,true,false,false,0.253132,0.212454
covtype,gpu_sparse,4096,32,2,2,false,true,false,0.918385,0.881405
covtype,gpu_sparse,4096,32,2,2,true,true,false,0.763234,0.728058
epsilon,gpu_sparse,4096,32,2,2,false,false,false,0.873185,0.0942049
epsilon,gpu_sparse,4096,32,2,2,false,true,false,1.0303,0.247931
higgs,gpu_sparse,4096,32,2,2,false,false,false,0.0583862,0.0321818
higgs,gpu_sparse,4096,32,2,2,true,false,false,0.0617244,0.0346932
higgs,gpu_sparse,4096,32,2,2,false,true,false,0.154235,0.127851
higgs,gpu_sparse,4096,32,2,2,true,true,false,0.134902,0.111059
letters,gpu_sparse,4096,32,2,2,false,false,false,7.40818,7.38689
letters,gpu_sparse,4096,32,2,2,true,false,false,9.16009,9.14881
letters,gpu_sparse,4096,32,2,2,false,true,false,15.8959,15.9044
letters,gpu_sparse,4096,32,2,2,true,true,false,14.2672,14.275
year_prediction_msd,gpu_sparse,4096,32,2,2,false,false,false,0.088125,0.0386857
year_prediction_msd,gpu_sparse,4096,32,2,2,true,false,false,0.0857967,0.0361572
year_prediction_msd,gpu_sparse,4096,32,2,2,false,true,false,0.160944,0.113218
year_prediction_msd,gpu_sparse,4096,32,2,2,true,true,false,0.214502,0.166178
abalone,gpu_sparse,4096,32,2,2,false,false,true,0.173312,0.161314
abalone,gpu_sparse,4096,32,2,2,true,false,true,0.163849,0.152438
abalone,gpu_sparse,4096,32,2,2,false,true,true,0.327706,0.31606
abalone,gpu_sparse,4096,32,2,2,true,true,true,0.322734,0.310382
airline,gpu_sparse,4096,32,2,2,false,false,true,0.0469352,0.028645
airline,gpu_sparse,4096,32,2,2,true,false,true,0.0459684,0.0293148
airline,gpu_sparse,4096,32,2,2,false,true,true,0.124465,0.107288
airline,gpu_sparse,4096,32,2,2,true,true,true,0.125307,0.108157
airline-ohe,gpu_sparse,4096,32,2,2,false,false,true,0.753098,0.460636
airline-ohe,gpu_sparse,4096,32,2,2,false,true,true,1.49212,1.2057
covtype,gpu_sparse,4096,32,2,2,false,false,true,0.256525,0.220688
covtype,gpu_sparse,4096,32,2,2,true,false,true,0.209042,0.169462
covtype,gpu_sparse,4096,32,2,2,false,true,true,0.264071,0.224702
covtype,gpu_sparse,4096,32,2,2,true,true,true,0.211396,0.169337
epsilon,gpu_sparse,4096,32,2,2,false,false,true,0.871254,0.0909066
epsilon,gpu_sparse,4096,32,2,2,false,true,true,1.02836,0.246296
higgs,gpu_sparse,4096,32,2,2,false,false,true,0.0547103,0.0282601
higgs,gpu_sparse,4096,32,2,2,true,false,true,0.0573617,0.0313135
higgs,gpu_sparse,4096,32,2,2,false,true,true,0.148263,0.122503
higgs,gpu_sparse,4096,32,2,2,true,true,true,0.134236,0.109691
letters,gpu_sparse,4096,32,2,2,false,false,true,10.0627,10.0539
letters,gpu_sparse,4096,32,2,2,true,false,true,9.77331,9.76459
letters,gpu_sparse,4096,32,2,2,false,true,true,10.0679,10.0602
letters,gpu_sparse,4096,32,2,2,true,true,true,9.74177,9.72827
year_prediction_msd,gpu_sparse,4096,32,2,2,false,false,true,0.105004,0.0563574
year_prediction_msd,gpu_sparse,4096,32,2,2,true,false,true,0.0976945,0.0484334
year_prediction_msd,gpu_sparse,4096,32,2,2,false,true,true,0.104724,0.0548063
year_prediction_msd,gpu_sparse,4096,32,2,2,true,true,true,0.094952,0.0480265
abalone,gpu_reorg,4096,32,2,2,false,false,false,0.196234,0.184491
abalone,gpu_reorg,4096,32,2,2,true,false,false,0.195313,0.183075
abalone,gpu_reorg,4096,32,2,2,false,true,false,0.44246,0.432561
abalone,gpu_reorg,4096,32,2,2,true,true,false,0.434784,0.422972
airline,gpu_reorg,4096,32,2,2,false,false,false,0.0582243,0.0421208
airline,gpu_reorg,4096,32,2,2,true,false,false,0.0664421,0.0480876
airline,gpu_reorg,4096,32,2,2,false,true,false,0.188457,0.169754
airline,gpu_reorg,4096,32,2,2,true,true,false,0.195489,0.1757
airline-ohe,gpu_reorg,4096,32,2,2,false,false,false,0.829762,0.53693
airline-ohe,gpu_reorg,4096,32,2,2,false,true,false,2.05252,1.76708
covtype,gpu_reorg,4096,32,2,2,false,false,false,0.389972,0.347419
covtype,gpu_reorg,4096,32,2,2,true,false,false,0.407269,0.368156
covtype,gpu_reorg,4096,32,2,2,false,true,false,1.40263,1.36953
covtype,gpu_reorg,4096,32,2,2,true,true,false,1.40118,1.36864
epsilon,gpu_reorg,4096,32,2,2,false,false,false,0.886187,0.102913
epsilon,gpu_reorg,4096,32,2,2,false,true,false,1.02236,0.239516
higgs,gpu_reorg,4096,32,2,2,false,false,false,0.0784937,0.0539982
higgs,gpu_reorg,4096,32,2,2,true,false,false,0.0889836,0.0625326
higgs,gpu_reorg,4096,32,2,2,false,true,false,0.198522,0.172205
higgs,gpu_reorg,4096,32,2,2,true,true,false,0.200137,0.176031
letters,gpu_reorg,4096,32,2,2,false,false,false,9.95143,9.93541
letters,gpu_reorg,4096,32,2,2,true,false,false,11.4697,11.4612
letters,gpu_reorg,4096,32,2,2,false,true,false,13.1757,13.1747
letters,gpu_reorg,4096,32,2,2,true,true,false,12.5389,12.5388
year_prediction_msd,gpu_reorg,4096,32,2,2,false,false,false,0.102627,0.0553377
year_prediction_msd,gpu_reorg,4096,32,2,2,true,false,false,0.107813,0.0587541
year_prediction_msd,gpu_reorg,4096,32,2,2,false,true,false,0.217013,0.170244
year_prediction_msd,gpu_reorg,4096,32,2,2,true,true,false,0.362322,0.313514
abalone,gpu_reorg,4096,32,2,2,false,false,true,0.137609,0.126735
abalone,gpu_reorg,4096,32,2,2,true,false,true,0.129417,0.118793
abalone,gpu_reorg,4096,32,2,2,false,true,true,0.431014,0.42122
abalone,gpu_reorg,4096,32,2,2,true,true,true,0.413554,0.40092
airline,gpu_reorg,4096,32,2,2,false,false,true,0.0443343,0.0284481
airline,gpu_reorg,4096,32,2,2,true,false,true,0.0519149,0.0321411
airline,gpu_reorg,4096,32,2,2,false,true,true,0.20787,0.191635
airline,gpu_reorg,4096,32,2,2,true,true,true,0.236484,0.21998
airline-ohe,gpu_reorg,4096,32,2,2,false,false,true,0.77165,0.482677
airline-ohe,gpu_reorg,4096,32,2,2,false,true,true,2.26984,1.98284
covtype,gpu_reorg,4096,32,2,2,false,false,true,0.311493,0.270079
covtype,gpu_reorg,4096,32,2,2,true,false,true,0.259132,0.221846
covtype,gpu_reorg,4096,32,2,2,false,true,true,0.312916,0.270045
covtype,gpu_reorg,4096,32,2,2,true,true,true,0.259035,0.221759
epsilon,gpu_reorg,4096,32,2,2,false,false,true,0.874741,0.0942952
epsilon,gpu_reorg,4096,32,2,2,false,true,true,1.06813,0.285474
higgs,gpu_reorg,4096,32,2,2,false,false,true,0.0649064,0.037854
higgs,gpu_reorg,4096,32,2,2,true,false,true,0.0671558,0.0398006
higgs,gpu_reorg,4096,32,2,2,false,true,true,0.225615,0.201232
higgs,gpu_reorg,4096,32,2,2,true,true,true,0.247646,0.22133
letters,gpu_reorg,4096,32,2,2,false,false,true,10.0281,10.0157
letters,gpu_reorg,4096,32,2,2,true,false,true,11.6619,11.6537
letters,gpu_reorg,4096,32,2,2,false,true,true,10.3315,10.3157
letters,gpu_reorg,4096,32,2,2,true,true,true,11.6625,11.657
year_prediction_msd,gpu_reorg,4096,32,2,2,false,false,true,0.130369,0.0831925
year_prediction_msd,gpu_reorg,4096,32,2,2,true,false,true,0.117489,0.0659115
year_prediction_msd,gpu_reorg,4096,32,2,2,false,true,true,0.129185,0.0822396
year_prediction_msd,gpu_reorg,4096,32,2,2,true,true,true,0.116788,0.0705599
abalone,gpu_array,4096,32,2,10,false,false,false,0.0694084,0.0527799
abalone,gpu_array,4096,32,2,10,true,false,false,0.0718506,0.0545557
abalone,gpu_array,4096,32,2,10,false,true,false,0.116674,0.101308
abalone,gpu_array,4096,32,2,10,true,true,false,0.116375,0.101331
airline,gpu_array,4096,32,2,10,false,false,false,0.0330615,0.013409
airline,gpu_array,4096,32,2,10,true,false,false,0.0347656,0.0141382
airline,gpu_array,4096,32,2,10,false,true,false,0.0905103,0.0701904
airline,gpu_array,4096,32,2,10,true,true,false,0.0922811,0.0702669
airline-ohe,gpu_array,4096,32,2,10,false,false,false,0.605651,0.307369
airline-ohe,gpu_array,4096,32,2,10,false,true,false,1.06591,0.773242
covtype,gpu_array,4096,32,2,10,false,false,false,0.196381,0.104816
covtype,gpu_array,4096,32,2,10,true,false,false,0.198618,0.107542
covtype,gpu_array,4096,32,2,10,false,true,false,0.602476,0.513701
covtype,gpu_array,4096,32,2,10,true,true,false,0.548182,0.458005
epsilon,gpu_array,4096,32,2,10,false,false,false,0.83308,0.051534
epsilon,gpu_array,4096,32,2,10,false,true,false,0.901413,0.123709
higgs,gpu_array,4096,32,2,10,false,false,false,0.0404769,0.0137956
higgs,gpu_array,4096,32,2,10,true,false,false,0.0419238,0.0150749
higgs,gpu_array,4096,32,2,10,false,true,false,0.0978809,0.0721183
higgs,gpu_array,4096,32,2,10,true,true,false,0.0978239,0.071783
letters,gpu_array,4096,32,2,10,false,false,false,3.75785,3.60004
letters,gpu_array,4096,32,2,10,true,false,false,3.77231,3.60945
letters,gpu_array,4096,32,2,10,false,true,false,5.63206,5.48055
letters,gpu_array,4096,32,2,10,true,true,false,5.62006,5.46723
year_prediction_msd,gpu_array,4096,32,2,10,false,false,false,0.0659831,0.017321
year_prediction_msd,gpu_array,4096,32,2,10,true,false,false,0.0713672,0.0188574
year_prediction_msd,gpu_array,4096,32,2,10,false,true,false,0.119338,0.067841
abalone,gpu_array,4096,32,2,10,false,false,true,0.0633952,0.0488932
abalone,gpu_array,4096,32,2,10,true,false,true,0.0658879,0.0492969
abalone,gpu_array,4096,32,2,10,false,true,true,0.114071,0.0978979
abalone,gpu_array,4096,32,2,10,true,true,true,0.113502,0.096438
airline,gpu_array,4096,32,2,10,false,false,true,0.0303662,0.0116772
airline,gpu_array,4096,32,2,10,true,false,true,0.0321053,0.0135946
airline,gpu_array,4096,32,2,10,false,true,true,0.0879639,0.0676009
airline,gpu_array,4096,32,2,10,true,true,true,0.0885596,0.0680786
airline-ohe,gpu_array,4096,32,2,10,false,false,true,0.579767,0.284891
airline-ohe,gpu_array,4096,32,2,10,false,true,true,1.0408,0.750413
covtype,gpu_array,4096,32,2,10,false,false,true,0.187639,0.0980306
covtype,gpu_array,4096,32,2,10,true,false,true,0.184479,0.0934049
covtype,gpu_array,4096,32,2,10,false,true,true,0.188328,0.0979793
covtype,gpu_array,4096,32,2,10,true,true,true,0.184401,0.0931999
epsilon,gpu_array,4096,32,2,10,false,false,true,0.828424,0.0513778
epsilon,gpu_array,4096,32,2,10,false,true,true,0.904084,0.126884
higgs,gpu_array,4096,32,2,10,false,false,true,0.0412362,0.012915
higgs,gpu_array,4096,32,2,10,true,false,true,0.041062,0.0149967
