model,representation,batch_size,rowsPerTB,rowsPerT,numTreeThreads,treeInterleaveDepth,cache_rows,cache_trees,unroll,total,kernel
year_prediction_msd,gpu_array,4096,2,1,50,-1,true,false,false,0.117302,0.0276986
abalone,gpu_array,4096,2,1,50,-1,false,false,true,0.174637,0.133333
abalone,gpu_array,4096,2,1,50,-1,true,false,true,0.168748,0.124978
airline,gpu_array,4096,2,1,50,-1,false,false,true,0.0695288,0.0248328
airline,gpu_array,4096,2,1,50,-1,true,false,true,0.06769,0.0239437
airline-ohe,gpu_array,4096,2,1,50,-1,false,false,true,0.613479,0.314546
airline-ohe,gpu_array,4096,2,1,50,-1,true,false,true,0.564469,0.258773
covtype,gpu_array,4096,2,1,50,-1,false,false,true,0.414676,0.161718
covtype,gpu_array,4096,2,1,50,-1,true,false,true,0.401495,0.152149
epsilon,gpu_array,4096,2,1,50,-1,false,false,true,0.858485,0.0588468
epsilon,gpu_array,4096,2,1,50,-1,true,false,true,0.864731,0.0818673
higgs,gpu_array,4096,2,1,50,-1,false,false,true,0.0788354,0.0259908
higgs,gpu_array,4096,2,1,50,-1,true,false,true,0.0760327,0.0244629
year_prediction_msd,gpu_array,4096,2,1,50,-1,false,false,true,0.184012,0.0970251
year_prediction_msd,gpu_array,4096,2,1,50,-1,true,false,true,0.176839,0.0905607
abalone,gpu_sparse,4096,2,1,50,-1,false,false,false,0.192605,0.146605
abalone,gpu_sparse,4096,2,1,50,-1,true,false,false,0.182743,0.135828
airline,gpu_sparse,4096,2,1,50,-1,false,false,false,0.0759135,0.0260677
airline,gpu_sparse,4096,2,1,50,-1,true,false,false,0.069928,0.0258455
airline-ohe,gpu_sparse,4096,2,1,50,-1,false,false,false,0.687485,0.379708
airline-ohe,gpu_sparse,4096,2,1,50,-1,true,false,false,0.801833,0.496285
covtype,gpu_sparse,4096,2,1,50,-1,false,false,false,0.423259,0.174095
covtype,gpu_sparse,4096,2,1,50,-1,true,false,false,0.417535,0.162785
epsilon,gpu_sparse,4096,2,1,50,-1,false,false,false,0.855455,0.0578951
epsilon,gpu_sparse,4096,2,1,50,-1,true,false,false,0.874711,0.0769198
higgs,gpu_sparse,4096,2,1,50,-1,false,false,false,0.0779871,0.0267045
higgs,gpu_sparse,4096,2,1,50,-1,true,false,false,0.078418,0.0258138
year_prediction_msd,gpu_sparse,4096,2,1,50,-1,false,false,false,0.117893,0.0289119
year_prediction_msd,gpu_sparse,4096,2,1,50,-1,true,false,false,0.121061,0.0315792
abalone,gpu_sparse,4096,2,1,50,-1,false,false,true,0.199832,0.158649
abalone,gpu_sparse,4096,2,1,50,-1,true,false,true,0.198132,0.151284
airline,gpu_sparse,4096,2,1,50,-1,false,false,true,0.0727482,0.0259306
airline,gpu_sparse,4096,2,1,50,-1,true,false,true,0.0753206,0.0254244
airline-ohe,gpu_sparse,4096,2,1,50,-1,false,false,true,0.647866,0.349262
airline-ohe,gpu_sparse,4096,2,1,50,-1,true,false,true,0.591664,0.28615
covtype,gpu_sparse,4096,2,1,50,-1,false,false,true,0.422932,0.168102
covtype,gpu_sparse,4096,2,1,50,-1,true,false,true,0.404229,0.158178
epsilon,gpu_sparse,4096,2,1,50,-1,false,false,true,0.848081,0.0648686
epsilon,gpu_sparse,4096,2,1,50,-1,true,false,true,0.86504,0.0815531
higgs,gpu_sparse,4096,2,1,50,-1,false,false,true,0.0769511,0.0260954
higgs,gpu_sparse,4096,2,1,50,-1,true,false,true,0.0797054,0.0257987
year_prediction_msd,gpu_sparse,4096,2,1,50,-1,false,false,true,0.184892,0.0978011
year_prediction_msd,gpu_sparse,4096,2,1,50,-1,true,false,true,0.179993,0.0920215
abalone,gpu_reorg,4096,2,1,50,-1,false,false,false,0.16653,0.120093
abalone,gpu_reorg,4096,2,1,50,-1,true,false,false,0.160837,0.115037
airline,gpu_reorg,4096,2,1,50,-1,false,false,false,0.0724915,0.025839
airline,gpu_reorg,4096,2,1,50,-1,true,false,false,0.0690059,0.0255343
airline-ohe,gpu_reorg,4096,2,1,50,-1,false,false,false,0.461267,0.165075
airline-ohe,gpu_reorg,4096,2,1,50,-1,true,false,false,0.420187,0.112184
covtype,gpu_reorg,4096,2,1,50,-1,false,false,false,0.38684,0.139479
covtype,gpu_reorg,4096,2,1,50,-1,true,false,false,0.383451,0.135227
epsilon,gpu_reorg,4096,2,1,50,-1,false,false,false,0.860349,0.0601766
epsilon,gpu_reorg,4096,2,1,50,-1,true,false,false,0.869302,0.0845903
higgs,gpu_reorg,4096,2,1,50,-1,false,false,false,0.0812191,0.0268612
higgs,gpu_reorg,4096,2,1,50,-1,true,false,false,0.0770898,0.0266687
year_prediction_msd,gpu_reorg,4096,2,1,50,-1,false,false,false,0.118232,0.0302791
year_prediction_msd,gpu_reorg,4096,2,1,50,-1,true,false,false,0.11929,0.0315361
abalone,gpu_reorg,4096,2,1,50,-1,false,false,true,0.154015,0.112952
abalone,gpu_reorg,4096,2,1,50,-1,true,false,true,0.151662,0.108227
airline,gpu_reorg,4096,2,1,50,-1,false,false,true,0.0676388,0.0231938
airline,gpu_reorg,4096,2,1,50,-1,true,false,true,0.067253,0.0230786
airline-ohe,gpu_reorg,4096,2,1,50,-1,false,false,true,0.489357,0.178964
airline-ohe,gpu_reorg,4096,2,1,50,-1,true,false,true,0.418083,0.11886
covtype,gpu_reorg,4096,2,1,50,-1,false,false,true,0.377691,0.12966
covtype,gpu_reorg,4096,2,1,50,-1,true,false,true,0.376649,0.125704
epsilon,gpu_reorg,4096,2,1,50,-1,false,false,true,0.851564,0.066401
epsilon,gpu_reorg,4096,2,1,50,-1,true,false,true,0.866269,0.0813212
higgs,gpu_reorg,4096,2,1,50,-1,false,false,true,0.0763017,0.0252201
higgs,gpu_reorg,4096,2,1,50,-1,true,false,true,0.0755062,0.0244307
year_prediction_msd,gpu_reorg,4096,2,1,50,-1,false,false,true,0.19593,0.109117
year_prediction_msd,gpu_reorg,4096,2,1,50,-1,true,false,true,0.183244,0.096672
abalone,gpu_array,4096,2,1,50,2,false,false,true,0.144359,0.0987939
abalone,gpu_array,4096,2,1,50,2,true,false,true,0.133564,0.0916736
airline,gpu_array,4096,2,1,50,2,false,false,true,0.0680518,0.0240173
airline,gpu_array,4096,2,1,50,2,true,false,true,0.0667533,0.0232585
airline-ohe,gpu_array,4096,2,1,50,2,false,false,true,0.595761,0.285749
airline-ohe,gpu_array,4096,2,1,50,2,true,false,true,0.522348,0.216935
covtype,gpu_array,4096,2,1,50,2,false,false,true,0.402635,0.155803
covtype,gpu_array,4096,2,1,50,2,true,false,true,0.398325,0.150933
epsilon,gpu_array,4096,2,1,50,2,false,false,true,0.846444,0.0624756
epsilon,gpu_array,4096,2,1,50,2,true,false,true,0.859538,0.0760099
higgs,gpu_array,4096,2,1,50,2,false,false,true,0.0726172,0.0248356
higgs,gpu_array,4096,2,1,50,2,true,false,true,0.0746407,0.0237651
year_prediction_msd,gpu_array,4096,2,1,50,2,false,false,true,0.169883,0.0827507
year_prediction_msd,gpu_array,4096,2,1,50,2,true,false,true,0.164931,0.0779891
abalone,gpu_sparse,4096,2,1,50,2,false,false,true,0.173249,0.127064
abalone,gpu_sparse,4096,2,1,50,2,true,false,true,0.21289,0.167651
airline,gpu_sparse,4096,2,1,50,2,false,false,true,0.0716565,0.0285567
airline,gpu_sparse,4096,2,1,50,2,true,false,true,0.0715304,0.0251925
airline-ohe,gpu_sparse,4096,2,1,50,2,false,false,true,0.64977,0.342964
airline-ohe,gpu_sparse,4096,2,1,50,2,true,false,true,0.567359,0.257733
covtype,gpu_sparse,4096,2,1,50,2,false,false,true,0.420792,0.171233
covtype,gpu_sparse,4096,2,1,50,2,true,false,true,0.412402,0.157646
epsilon,gpu_sparse,4096,2,1,50,2,false,false,true,0.865599,0.0693689
epsilon,gpu_sparse,4096,2,1,50,2,true,false,true,0.861097,0.07769
higgs,gpu_sparse,4096,2,1,50,2,false,false,true,0.0828963,0.0283557
higgs,gpu_sparse,4096,2,1,50,2,true,false,true,0.0763155,0.0258573
year_prediction_msd,gpu_sparse,4096,2,1,50,2,false,false,true,0.175315,0.0873368
year_prediction_msd,gpu_sparse,4096,2,1,50,2,true,false,true,0.168186,0.0816805
abalone,gpu_reorg,4096,2,1,50,2,false,false,true,0.111357,0.0699414
abalone,gpu_reorg,4096,2,1,50,2,true,false,true,0.119434,0.0737793
airline,gpu_reorg,4096,2,1,50,2,false,false,true,0.0710356,0.0208516
airline,gpu_reorg,4096,2,1,50,2,true,false,true,0.0700382,0.0213883
airline-ohe,gpu_reorg,4096,2,1,50,2,false,false,true,0.381848,0.0872774
airline-ohe,gpu_reorg,4096,2,1,50,2,true,false,true,0.373073,0.0656791
covtype,gpu_reorg,4096,2,1,50,2,false,false,true,0.383886,0.12789
covtype,gpu_reorg,4096,2,1,50,2,true,false,true,0.38119,0.124902
epsilon,gpu_reorg,4096,2,1,50,2,false,false,true,0.845827,0.0612992
epsilon,gpu_reorg,4096,2,1,50,2,true,false,true,0.860147,0.0768388
higgs,gpu_reorg,4096,2,1,50,2,false,false,true,0.0706824,0.0220642
higgs,gpu_reorg,4096,2,1,50,2,true,false,true,0.074484,0.0229647
year_prediction_msd,gpu_reorg,4096,2,1,50,2,false,false,true,0.207666,0.119472
year_prediction_msd,gpu_reorg,4096,2,1,50,2,true,false,true,0.190521,0.104338
abalone,gpu_array,4096,2,1,50,4,false,false,true,0.151684,0.108098
abalone,gpu_array,4096,2,1,50,4,true,false,true,0.193985,0.152648
airline,gpu_array,4096,2,1,50,4,false,false,true,0.0686397,0.0240035
airline,gpu_array,4096,2,1,50,4,true,false,true,0.0718632,0.0232288
airline-ohe,gpu_array,4096,2,1,50,4,false,false,true,0.574456,0.267779
airline-ohe,gpu_array,4096,2,1,50,4,true,false,true,0.53213,0.233147
covtype,gpu_array,4096,2,1,50,4,false,false,true,0.407688,0.157363
covtype,gpu_array,4096,2,1,50,4,true,false,true,0.405806,0.155292
epsilon,gpu_array,4096,2,1,50,4,false,false,true,0.853829,0.0557336
epsilon,gpu_array,4096,2,1,50,4,true,false,true,0.863446,0.0669731
higgs,gpu_array,4096,2,1,50,4,false,false,true,0.07488,0.0247046
higgs,gpu_array,4096,2,1,50,4,true,false,true,0.0770549,0.0240068
year_prediction_msd,gpu_array,4096,2,1,50,4,false,false,true,0.169891,0.0833838
year_prediction_msd,gpu_array,4096,2,1,50,4,true,false,true,0.165514,0.0784074
